ASIN,Product_ID,Product_Group,Sales_Rank,Estimated_Number_of_Sales,Purchase_Price,Buy_Box_Landed,Low_New_Fba_Price,Low_New_Mfn_Price,Sell_Price,Fulfillment_Subtotal,Cost_Sub_Total,Inbound_Shipping_Estimate,Package_Weight,Package_Height,Package_Length,Package_Width,Package_Quantity,Total_Offers,New_FBA_Num_Offers,New_MFN_Num_Offers,Min,Mult,UM,CA,BWOT,Class
B07FB8HM96,7.8646E+11,Home Improvement,3687209,5,9,18,18,18,18,5.47,5.47,0.5,6.07,5,12,6,1,0,0,0,1,1,1,1,1,No        
B07FB9KXWP,7.8646E+11,Home,30260,1,14,28,28,28,28,5.47,5.47,1.68,8.4,6,16,7,1,0,0,0,1,1,1,1,1,No        
B07FBCWC32,7.8646E+11,Home Garden,8715395,5,12,41,41,24,41,6.83,12.98,1.44,16.63,6.1,15.87,6.89,1,1,1,0,1,1,1,1,1,No        
B07FDM599M,7.8646E+11,Home Improvement,1891620,5,8,32.99,32.99,16,32.99,4.98,9.93,0.68,14.3,4.5,9.46,5,6,1,1,0,1,1,1,1,1,No        
B07FDM5Z15,7.8646E+11,Home Improvement,3660046,5,7,14,14,14,14,5.47,5.47,0.88,13.2,3.25,7.25,3.25,1,0,0,0,1,1,1,1,1,No        
B07FDMRDKB,7.8646E+11,Home Improvement,1947120,5,8,32.99,32.99,16,32.99,5.51,10.46,0.71,14.3,4.09,8.7,6.57,6,1,1,0,1,1,1,1,1,No        
B07FDNZJT8,7.86461E+11,Kitchen,406936,5,4,18.49,8,18.49,18.49,4.99,7.76,0.35,14.3,4.09,8.07,7.01,1,1,0,1,1,1,1,1,1,No        
B07FK3MD4N,7.86461E+11,Home Garden,1257664,5,3.5,11.48,11.48,7,11.48,5.01,6.73,0.32,9.9,4.49,9.02,6.97,1,5,5,0,1,1,1,1,1,No        
B07FRCSCJT,7.86461E+11,Home,30260,1,4.5,9,9,9,9,5.47,5.47,0,5.7,6,6,6,1,0,0,0,1,1,1,1,1,No        
B07G49PF3Y,7.86461E+11,Fashion,10260086,5,15,43.16,43.16,30,43.16,12.9,19.37,1.08,14.3,10,15,11,6,1,1,0,1,1,1,1,1,No        
B07GBN229P,7.86461E+11,Toy,222906,30,4.5,13.9,13.9,9,13.9,3.5,5.59,0.16,5.72,2.75,6,3,6,1,1,0,1,1,1,1,1,No        
B07GGGKPCK,7.86461E+11,Kitchen,1980729,5,3.5,7,7,7,7,5.47,5.47,0.8,18.04,1,10,5,1,0,0,0,1,1,1,1,1,No        
B07GGKZ1TB,7.86461E+11,Kitchen,1078821,5,3.5,15.99,15.99,19.99,15.99,5.01,7.41,0.4,16.5,3.6,10.1,7.3,6,2,1,1,1,1,1,1,1,No        
B07GRLK7ZS,7.8646E+11,Kitchen,853184,5,5,19.39,19.39,23.5,19.39,11.21,14.12,1.11,16.5,8.5,11.77,10.39,6,3,2,1,1,1,1,1,1,No        
B07GRPDYJD,7.8646E+11,Kitchen,804969,5,5,14.75,14.75,22,14.75,5.99,8.2,1.36,21.52,7.1,8.4,8,6,3,2,1,1,1,1,1,1,No        
B07GRQBN48,7.8646E+11,Kitchen,645214,5,5,10,10,10,10,5.47,5.47,1.24,20.46,7.7,10,7.9,1,0,0,0,1,1,1,1,1,No        
B07GRQL1W6,7.8646E+11,Kitchen,90803,30,3.25,11.15,6.5,6.5,6.5,5.47,5.47,0.37,7.04,4.29,6.38,4.8,1,-1,0,0,1,1,1,1,1,Yes       
B07GRQQ3TW,7.8646E+11,Kitchen,529740,5,3.5,14.4,14.4,7,14.4,3.57,5.73,0.2,11,4.1,12.4,4.4,6,1,1,0,1,1,1,1,1,No        
B07GRRWLQT,7.8646E+11,Kitchen,143986,5,5,10,10,10,10,5.47,5.47,0.86,12.1,7.3,12.4,9.8,1,0,0,0,1,1,1,1,1,No        
B07GRWJL2W,7.8646E+11,Kitchen,30260,1,4.5,9,9,9,9,5.47,5.47,0.4,6.6,3.78,9.49,5.94,1,0,0,0,1,1,1,1,1,No        
B07GRYDV9P,7.8646E+11,Kitchen,261284,5,6,18.08,18.08,12,18.08,5.99,8.7,0.8,16.5,3.6,17,7.8,6,4,4,0,1,1,1,1,1,No        
B07GS1VKJ8,7.8646E+11,Kitchen,312886,5,5,10,10,10,10,5.47,5.47,0.82,11.66,6.4,10.2,9,1,0,0,0,1,1,1,1,1,No        
B07GS47PHT,7.8646E+11,Kitchen,468021,5,3,12.23,12.23,17.02,12.23,4.93,6.76,0.3,7.7,1.85,9.96,3.98,6,3,2,1,1,1,1,1,1,No        
B07H3FJPHQ,7.86461E+11,Kitchen,301229,5,12,24,24,24,24,5.47,5.47,1.52,8.8,8.2,10,8.5,1,0,0,0,1,1,1,1,1,No        
B07H3FKGK5,7.86461E+11,Kitchen,747740,5,30,60,83.3,60,83.3,8.4,20.9,3.58,18.7,7.11,10.55,10.55,6,1,1,0,1,1,1,1,1,No        
B07H3FL52C,7.86461E+11,Home Garden,6126161,5,15,30,30,30,30,5.47,5.47,0.66,9.94,4,6,4,1,0,0,0,1,1,1,1,1,No        
B07H42L6Z5,7.86461E+11,Home,30260,1,6.75,13.5,13.5,13.5,13.5,5.47,5.47,0.1,1.76,4.02,7.76,7.17,1,0,0,0,1,1,1,1,1,No        
B07H42R8SN,7.86461E+11,Home,30260,1,10,20,20,20,20,5.47,5.47,0.44,4.4,7.5,10.25,10.25,1,0,0,0,1,1,1,1,1,No        
B07H42RGY9,7.86461E+11,Kitchen,937605,5,4.5,9,9,9,9,5.47,5.47,1.31,19.14,0.43,16.22,12.13,1,0,0,0,1,1,1,1,1,No        
B07J4GF2LX,7.86461E+11,Kitchen,126743,30,3,14.95,6,6,14.95,4.98,7.22,0.42,9.9,2.3,9.7,9.4,1,0,0,0,1,1,1,1,1,No        
B07J4HVWCS,7.8646E+11,Home,30260,1,9,18,18,18,18,5.47,5.47,0.32,5.9,4,12,9,1,0,0,0,1,1,1,1,1,No        
B07J5LZRK8,7.86461E+11,Kitchen,1119926,5,60,95,120,95,95,15,29.25,0.8,9.9,10.5,15,15,6,2,0,2,1,1,1,1,1,No        
B07J635FDY,7.86461E+11,Kitchen,583400,5,4.25,24.96,24.96,33.7,24.96,4.98,8.72,0.36,11,3.98,7.8,6.26,6,3,2,1,1,1,1,1,1,No        
B07JDF5DR7,7.86461E+11,Kitchen,827190,5,5,12.55,12.55,10,12.55,5.51,7.39,0.85,10.25,4.41,10.43,4.76,6,1,1,0,1,1,1,1,1,No        
B07JDHJ1DR,7.8646E+11,Kitchen,1067961,5,17.5,35,35,35,35,5.47,5.47,2.32,12.1,9,14.25,9,1,0,0,0,1,1,1,1,1,No        
B07JDK5SQG,7.8646E+11,Kitchen,825285,5,13.5,49.95,49.95,27,49.95,6.85,14.34,1.08,13.2,7.68,11.1,8.58,6,1,1,0,1,1,1,1,1,No        
B07JF46KBM,7.86461E+11,Kitchen,230803,5,4.5,19.59,19.59,11.84,19.59,5.53,8.47,0.48,7.7,4.3,8,7.7,6,2,1,1,1,1,1,1,1,No        
B07JF5WWPL,7.8646E+11,Kitchen,737950,5,7.5,19.01,19.01,15,19.01,5.45,8.3,1.08,15.4,1.77,10.39,4.37,6,2,2,0,1,1,1,1,1,No        
B07JF99CJC,7.8646E+11,Kitchen,883777,5,11.5,29.77,29.77,23,29.77,8.67,13.14,0.72,7.7,1.77,18.39,3.23,6,1,1,0,1,1,1,1,1,No        
B07JF99L81,7.8646E+11,Home,30260,1,3,6,6,6,6,5.47,5.47,0.4,28.16,3.5,4,3.5,1,0,0,0,1,1,1,1,1,No        
B07JF9DX25,7.8646E+11,Home Garden,3614446,5,13.5,27,27,27,27,5.47,5.47,1.25,16.06,1.77,16.5,4.21,1,0,0,0,1,1,1,1,1,No        
B07JFCR862,7.8646E+11,Kitchen,743943,5,3.75,7.5,7.5,7.5,7.5,5.47,5.47,0.24,5.28,5.6,6.3,6.3,1,0,0,0,1,1,1,1,1,No        
B07JFCZFNW,7.8646E+11,Home Garden,2483513,5,14.5,29,29,29,29,5.47,5.47,1.55,19.23,7.09,10.24,8.11,1,0,0,0,1,1,1,1,1,No        
B07JFGKYBL,7.8646E+11,Kitchen,365129,5,6,18.23,18.23,12,18.23,4.97,7.7,0.62,7.7,3.6,8.1,6.2,6,1,1,0,1,1,1,1,1,No        
B07JFM6SBX,7.8646E+11,Kitchen,1049899,5,12,26.95,26.95,24,26.95,5.85,9.89,1.15,14.56,1.77,9.17,8.35,6,1,1,0,1,1,1,1,1,No        
B07JFXCV2Q,7.8646E+11,Kitchen,30260,1,3,8.02,8.02,6,8.02,4.92,6.12,0.4,7.26,3,5,3,6,1,1,0,1,1,1,1,1,No        
B07JFZ5XJ3,7.8646E+11,Kitchen,165028,5,40,95,95,121.44,95,15.91,30.16,8,20.9,10,13,12,1,2,1,1,1,1,1,1,1,No        
B07JG2FZNL,7.8646E+11,Kitchen,176908,5,3.75,11.17,11.17,7.5,11.17,3.57,5.25,0.24,6.6,6.1,6.3,6.14,6,1,1,0,1,1,1,1,1,No        
B07JG2PL9Q,7.8646E+11,Kitchen,783904,5,7.5,24.99,24.99,15,24.99,5.07,8.82,0.4,15.4,6,12,6,6,2,2,0,1,1,1,1,1,No        
B07JG3VVH1,7.8646E+11,Lawn & Patio,30260,1,6.75,21.71,21.71,13.5,21.71,3.55,6.81,0.17,7.15,5.04,6.89,5.12,6,1,1,0,1,1,1,1,1,No        
B07JG5MF5L,7.8646E+11,Home,30260,1,14,28,28,28,28,5.47,5.47,1.63,16.28,4,26,6,1,0,0,0,1,1,1,1,1,No        
B07JGBGVH5,7.8646E+11,Home,30260,1,2,4,4,4,4,5.47,5.47,0.4,20.02,1,8,3.5,1,0,0,0,1,1,1,1,1,No        
B07JGBGYZ2,7.8646E+11,Kitchen,1275165,5,13.5,27,33.22,53.98,33.22,5.51,10.49,1.02,13.2,2.52,12.13,7.64,6,2,1,1,1,1,1,1,1,No        
B07JGD271C,7.8646E+11,Kitchen,651770,5,8,21.99,21.99,16,21.99,6.84,10.14,1.6,16.72,7.2,10.7,9,6,2,2,0,1,1,1,1,1,No        
B07JGK8CQ8,7.8646E+11,Kitchen,249307,5,2.4,12.48,12.48,4.8,12.48,4.95,6.82,0.57,9.9,4.49,5.67,4.69,6,1,1,0,1,1,1,1,1,No        
B07JGKG7CS,7.8646E+11,Kitchen,418695,5,3.2,14.99,14.99,6.4,14.99,4.99,7.24,0.63,12.1,4.8,7.36,6.46,6,1,1,0,1,1,1,1,1,No        
B07JGNN613,7.8646E+11,Kitchen,823600,5,2.4,11.77,11.77,4.8,11.77,5.04,6.81,0.33,12.1,4.69,11.38,6.5,6,2,2,0,1,1,1,1,1,No        
B07JGPXM2G,7.8646E+11,Home,30260,1,9,19.99,18,19.99,19.99,3.58,6.58,0.28,9.9,4,11.65,5.5,6,1,0,1,1,1,1,1,1,No        
B07JGQ8XS6,7.8646E+11,Kitchen,436114,5,6.75,20,20,13.5,20,5.5,8.5,0.74,12.1,2.8,13.5,5.2,6,2,2,0,1,1,1,1,1,No        
B07JGQJM6D,7.8646E+11,Lawn & Patio,30260,1,6.75,19.62,19.62,13.5,19.62,6.4,9.34,0.5,7.15,6.2,11.5,7.8,6,1,1,0,1,1,1,1,1,No        
B07JGS2GG4,7.8646E+11,Kitchen,1323573,5,5,19,19,10,19,5.06,7.91,0.38,6.6,4.6,10.2,8.8,6,2,2,0,1,1,1,1,1,No        
B07JH524PR,7.8646E+11,Kitchen,30260,1,3.75,7.5,7.5,7.5,7.5,5.47,5.47,7.92,19.8,3.14,5.51,5.51,1,0,0,0,1,1,1,1,1,No        
B07JH7HCNJ,7.8646E+11,Home Garden,5507392,5,20,40,40,40,40,5.47,5.47,5.68,13.86,13,19,18.5,1,0,0,0,1,1,1,1,1,No        
B07JHGJYQZ,7.8646E+11,Home,30260,1,12,24,24,24,24,5.47,5.47,0.4,8.8,10.5,12,12,1,0,0,0,1,1,1,1,1,No        
B07JHHYB24,7.8646E+11,Kitchen,30260,1,3.2,6.4,6.4,6.4,6.4,5.47,5.47,4.84,12.1,5,5,5,1,0,0,0,1,1,1,1,1,No        
B07JHN58ZJ,7.8646E+11,Kitchen,559263,5,4,8,8,8,8,5.47,5.47,1.06,16.5,5.51,9.17,5.63,1,0,0,0,1,1,1,1,1,No        
B07JHPDGPY,7.8646E+11,Kitchen,30260,1,4,8,8,8,8,5.47,5.47,6.6,16.5,6,10,6,1,0,0,0,1,1,1,1,1,No        
B07JHQDWSR,7.8646E+11,Kitchen,30260,1,9.5,19,19,19,19,5.47,5.47,0.4,11,10,10.5,10,1,0,0,0,1,1,1,1,1,No        
B07JHRX7RH,7.8646E+11,Kitchen,882779,5,7,19.4,19.4,14,19.4,6.43,9.34,0.81,11,5.79,10.55,10.12,6,1,1,0,1,1,1,1,1,No        
B07JJ1PFK4,7.8646E+11,Home,30260,1,8,19.62,19.62,16,19.62,5.54,8.48,0.68,9.9,4.29,11.42,6.26,6,1,1,0,1,1,1,1,1,No        
B07JJ5MP9T,7.8646E+11,Kitchen,147034,5,4,14.64,14.64,8,14.64,4.94,7.14,0.32,6.6,2.7,6.5,5,1,2,2,0,1,1,1,1,1,No        
B07JL8KWKF,7.86461E+11,Home,30260,1,15,25.99,30,25.99,25.99,5.47,9.37,0,16.72,6,6,6,1,1,0,1,1,1,1,1,1,No        
B07JRBVB32,7.86461E+11,Kitchen,796362,5,3.5,12,12,14.95,12,3.57,5.37,0.3,8.8,4.7,7.5,6.6,1,5,4,1,1,1,1,1,1,No        
B07JVT3TWQ,7.8646E+11,Kitchen,1268991,5,20,65,65,40,65,12.48,22.23,2.4,14.3,10,15,10,6,1,1,0,1,1,1,1,1,No        
B07JVYQKQ2,7.8646E+11,Kitchen,30260,1,12,24,24,24,24,5.47,5.47,0.4,30.47,5,5,5,1,0,0,0,1,1,1,1,1,No        
B07JW1SYDN,7.8646E+11,Kitchen,1487567,5,35,105,105,70,105,14.98,30.73,4.98,25.3,9.2,16.6,15.2,6,2,2,0,1,1,1,1,1,No        
B07JW51SK8,7.8646E+11,Kitchen,1168938,5,3.5,7,7,7,7,5.47,5.47,2.12,5.28,4.13,5.7,4.13,1,0,0,0,1,1,1,1,1,No        
B07JW8NG86,7.8646E+11,Kitchen,30260,1,40,80,80,80,80,5.47,5.47,0,7.48,8.5,19.5,16,1,0,0,0,1,1,1,1,1,No        
B07JW8P7SD,7.8646E+11,Lawn and Garden,180196,5,6.75,19.16,19.16,13.5,19.16,7.39,10.26,2.88,7.15,4.9,7,4.9,6,1,1,0,1,1,1,1,1,No        
B07JWB757Q,7.8646E+11,Kitchen,1493051,5,47.5,75,95,75,75,5.47,16.72,0,33,2.75,15.75,4.75,1,1,0,1,1,1,1,1,1,No        
B07JWBQ2ZZ,7.8646E+11,Lawn & Patio,30260,1,6.75,20,20,13.5,20,5.53,8.53,0.48,7.15,5.16,7.48,7.44,6,1,1,0,1,1,1,1,1,No        
B07JWC4TN2,7.86461E+11,Kitchen,30260,1,9.5,19,19,18.79,18.79,5.56,8.38,0.8,14.3,6.25,9,6.25,6,1,0,1,1,1,1,1,1,No        
B07K67131W,7.86461E+11,Furniture,30260,1,16,32,32,32,32,5.47,5.47,0,17.6,6,6,6,1,0,0,0,1,1,1,1,1,No        
B07K67HJ28,7.86461E+11,Furniture,30260,1,9.5,19,19,19,19,5.47,5.47,0,11,6,6,6,1,0,0,0,1,1,1,1,1,No        
B07K681J2R,7.86461E+11,Furniture,30260,1,10,20,20,20,20,5.47,5.47,0,13.2,6,6,6,1,0,0,0,1,1,1,1,1,No        
B07K681J2Z,7.86461E+11,Furniture,30260,1,15,30,30,30,30,5.47,5.47,0,11,6,6,6,1,0,0,0,1,1,1,1,1,No        
B07K7QQMHN,7.86461E+11,Fashion,1612126,5,3,13.99,13.99,6,13.99,3.56,5.66,0.28,2.97,4.8,6.4,6.3,1,1,1,0,1,1,1,1,1,No        
B07KMBF3YQ,7.86461E+11,Kitchen,148816,5,3.5,10.99,10.99,7,10.99,3.57,5.22,0.28,8.8,4.02,10.08,5.87,1,6,6,0,1,1,1,1,1,No        
B07KMBLNQT,7.86461E+11,Kitchen,143469,5,3.5,25.39,25.39,25.39,25.39,5.53,9.34,0.78,8.29,6.2,6.8,6.4,1,2,1,1,1,1,1,1,1,No        
B07KMC3N3Q,7.86461E+11,Kitchen,472284,5,3.5,7,7,7,7,5.47,5.47,0.38,11,4.8,6.3,6.3,1,0,0,0,1,1,1,1,1,No        
B07KMC9QT4,7.86461E+11,Kitchen,36036,90,7.5,34.95,15,15,15,5.47,5.47,0.32,6.6,3,4.8,4.5,1,-1,0,0,1,1,1,1,1,Perfect   
B07KMCR3W6,7.86461E+11,Kitchen,455626,5,4,16.95,16.95,8,16.95,4.96,7.5,0.68,12.1,1.4,10.6,10.6,1,1,1,0,1,1,1,1,1,No        
B07KMD831K,7.8646E+11,Kitchen,336738,5,25,50,50,50,50,5.47,5.47,2.88,14.74,7.5,15.6,12.8,1,0,0,0,1,1,1,1,1,No        
B07KV1XPC7,7.86461E+11,Kitchen,30260,1,9,18,18,18,18,5.47,5.47,0.99,20.9,5.67,17.56,10.71,1,0,0,0,1,1,1,1,1,No        
B07KXHGP94,7.86461E+11,Pet Products,30260,1,7.5,12.94,12.94,15,12.94,5.54,7.48,0.76,23.76,4.69,8.54,7.68,1,2,2,0,1,1,1,1,1,No        
B07KY2KHVM,7.86461E+11,Kitchen,1686694,5,10,32.94,32.94,20,32.94,5.54,10.48,0.85,9.46,3.19,9.76,9.61,1,1,1,0,1,1,1,1,1,No        
B07L34HDXN,7.86461E+11,Home,30260,1,17.5,35,35,35,35,5.47,5.47,0,14.3,6,6,6,1,0,0,0,1,1,1,1,1,No        
B07L34NRLG,7.86461E+11,Home Garden,4226032,5,32,64,64,64,64,5.47,5.47,1.3,11.44,12.5,14,14,1,0,0,0,1,1,1,1,1,No        
B07L34XM45,7.86461E+11,Home Garden,3058823,5,20,49.95,49.95,40,49.95,11.21,18.7,0.28,14.3,6,22,8,6,1,1,0,1,1,1,1,1,No        
B07L35M7BX,7.86461E+11,Home Garden,3344338,5,15,30,30,30,30,5.47,5.47,0.26,11,6.5,17.5,13,1,0,0,0,1,1,1,1,1,No        
B07L35Y5ZJ,7.86461E+11,Home Garden,3439239,5,15,19,30,19,19,3.98,6.83,0.28,11,7.1,14.2,12.5,6,1,0,1,1,1,1,1,1,No        
B07L36SDJT,7.86461E+11,Kitchen,30260,1,48,50,50,96,50,14.14,21.64,3.28,8.8,7.4,19.6,13.9,6,1,1,0,1,1,1,1,1,No        
B07L37Q92N,7.86461E+11,Home Garden,5446281,5,32,60,60,64,60,13.73,22.73,2.8,6.6,9.5,17,11.9,6,1,1,0,1,1,1,1,1,No        
B07L37T638,7.86461E+11,Home,30260,1,160,50,50,150,50,20.83,28.33,7.92,24.2,6.9,32.5,18.8,6,2,1,1,1,1,1,1,1,No        
B07L37WRXH,7.86461E+11,Home,30260,1,12.6,25.2,25.2,25.2,25.2,5.47,5.47,0,9.02,6,6,6,1,0,0,0,1,1,1,1,1,No        
B07L38QRS4,7.86461E+11,Kitchen,907028,5,8.5,19.95,19.95,17,19.95,5.03,8.02,0.36,4.95,3.15,14.33,7.36,6,1,1,0,1,1,1,1,1,No        
B07L38SPRY,7.86461E+11,Kitchen,30260,1,48,50,50,80,50,14.13,21.63,3.48,8.8,7.4,19.4,13.8,6,2,1,1,1,1,1,1,1,No        
B07L38T17K,7.86461E+11,Kitchen,1044637,5,9.5,19,19,19,19,5.47,5.47,0.76,7.37,1.46,15.67,10.12,1,0,0,0,1,1,1,1,1,No        
B07L393VL6,7.86461E+11,Home Garden,4692679,5,14.5,29,29,29,29,5.47,5.47,0.68,12.54,6.5,8.54,6.65,1,0,0,0,1,1,1,1,1,No        
B07L39PV9R,7.86461E+11,Home Garden,4327772,5,14,28,28,28,28,5.47,5.47,1.02,16.94,6.4,10.9,7.1,1,0,0,0,1,1,1,1,1,No        
B07L39Y5LB,7.86461E+11,Kitchen,965905,5,12.5,25,25,25,25,5.47,5.47,0.42,9.79,4.5,13,4.5,1,0,0,0,1,1,1,1,1,No        
B07L43S2YV,7.8646E+11,Kitchen,510179,5,22.5,45,45,45,45,5.47,5.47,2.2,11,5.5,20.25,13.5,1,0,0,0,1,1,1,1,1,No        
B07L69RVP6,7.8646E+11,Kitchen,373976,5,15,30,30,30,30,5.47,5.47,3.18,17.27,6.89,12.95,11.65,1,0,0,0,1,1,1,1,1,No        
B07LCSQ2XZ,7.8646E+11,Home Garden,5066595,5,3.5,14.99,14.99,7,14.99,4.99,7.24,0.48,10.3,6,6,6,1,1,1,0,1,1,1,1,1,No        
B07LCV3982,7.8646E+11,Home,30260,1,4,8,8,8,8,5.47,5.47,0.3,7.72,6.34,7.56,6.5,1,0,0,0,1,1,1,1,1,No        
B07M8183YF,7.86461E+11,Home Garden,276092,30,8.5,22.65,22.65,17,22.65,5.96,9.36,0.85,11,6.4,8.2,7.5,6,2,2,0,1,1,1,1,1,No        
B07M819LSC,7.86461E+11,Kitchen,86561,30,9.25,34.69,34.69,18.5,34.69,5.53,10.73,0.66,18.7,4.1,11.9,5.5,1,3,3,0,1,1,1,1,1,No        
B07M819PTP,7.86461E+11,Kitchen,313253,5,4,8,8,8,8,5.47,5.47,0.08,4.84,2.8,5.8,3.4,1,0,0,0,1,1,1,1,1,No        
B07M819Q5X,7.86461E+11,Kitchen,178507,5,3.25,11.11,11.11,6.5,11.11,3.52,5.19,0.23,6.6,2.36,8.74,5.2,1,4,4,0,1,1,1,1,1,No        
B07M81BQC4,7.86461E+11,Kitchen,501453,5,3.5,14.99,14.95,14.99,14.99,3.5,5.75,0.16,7.7,1.9,6.6,4.2,1,3,2,1,1,1,1,1,1,No        
B07M81FG9G,7.86461E+11,Kitchen,222191,5,6,24.19,24.19,12,24.19,5.57,9.2,0.72,22.29,6.4,8.6,6.8,1,4,4,0,1,1,1,1,1,No        
B07M81FTMM,7.86461E+11,Home Garden,737457,5,3.8,12.43,12.43,7.6,12.43,3.62,5.48,0.24,17.6,5.4,10.4,6.2,1,4,4,0,1,1,1,1,1,No        
B07MCQ5FVJ,7.86461E+11,Kitchen,186774,5,4,19.99,19.99,19.99,19.99,5.12,8.12,0.34,9.9,5.9,11.2,8.2,1,3,1,2,1,1,1,1,1,No        
B07MCQ87NV,7.86461E+11,Home Garden,532692,5,3.5,9.95,14.5,14.99,14.99,3.54,5.79,0.24,8.03,4,6.7,5.4,1,2,2,1,1,1,1,1,1,Yes       
B07MCQBFJJ,7.86461E+11,Home Garden,930542,5,4,8,8,8,8,5.47,5.47,0.28,7.48,4.4,6.6,4.4,1,0,0,0,1,1,1,1,1,No        
B07MCQCBJS,7.86461E+11,Kitchen,703119,5,3.25,14.6,14.6,6.5,14.6,3.32,5.51,0.14,6.6,2.1,5.2,3.3,1,4,4,0,1,1,1,1,1,No        
B07MCQCDDN,7.86461E+11,Kitchen,366313,5,2.5,11.9,11.9,5,11.9,3.53,5.32,0.24,6.16,2.3,8.8,5.8,1,3,3,0,1,1,1,1,1,No        
B07MFC3MWV,7.86461E+11,Kitchen,30260,1,6.75,13.5,13.5,13.5,13.5,5.47,5.47,0,8.8,6,6,6,1,0,0,0,1,1,1,1,1,No        
B07MGC5BV8,7.86461E+11,Kitchen,387123,5,4.8,14.98,14.98,14.98,14.98,3.61,5.86,0.24,4.4,5.8,8.2,7,1,2,1,1,1,1,1,1,1,No        
B07MGC7RT1,7.86461E+11,Kitchen,329682,5,3,6,6,6,6,5.47,5.47,0.3,7.48,1.77,9.21,2.2,1,0,0,0,1,1,1,1,1,No        
B07MJRVLNZ,7.86461E+11,Kitchen,145093,5,4.5,19.99,19.99,9,19.99,4.95,7.95,0.51,8.8,3.82,7.91,3.9,1,2,2,0,1,1,1,1,1,No        
B07MJY55SZ,7.86461E+11,Kitchen,1149609,5,3.25,13.99,13.99,13.59,13.99,3.52,5.62,0.19,19.8,2.83,7.87,4.33,1,4,2,2,1,1,1,1,1,No        
B07MJYB8PY,7.86461E+11,Kitchen,372041,5,3.75,7.5,7.5,7.5,7.5,5.47,5.47,0.12,6.6,2.52,5.35,2.83,1,0,0,0,1,1,1,1,1,No        
B07MJYBSFY,7.86461E+11,Kitchen,63016,30,4.5,14.1,13.2,9,13.2,3.5,5.48,0.16,6.16,2.8,5.8,3,1,4,5,0,1,1,1,1,1,Yes       
B07MJYBZ9D,7.86461E+11,Kitchen,199292,5,3.25,14.99,19.98,6.5,14.99,3.52,5.77,0.22,7.48,3.2,6,5.4,1,1,1,0,1,1,1,1,1,No        
B07MMDHT2C,7.86461E+11,Kitchen,110609,30,5,22.49,22.49,10,22.49,5.98,9.35,0.49,7.26,6.02,9.41,7.91,1,3,3,0,1,1,1,1,1,No        
B07MMF42ZM,7.86461E+11,Home Garden,2912863,5,12,34.99,34.99,24,34.99,9.97,15.22,1.48,11.44,8.8,8.9,8.9,6,1,1,0,1,1,1,1,1,No        
B07MMFXVH5,7.86461E+11,Home Garden,364253,30,4,8,8,22.99,22.99,3.6,7.05,0.28,12.1,5,9.8,6,6,2,0,2,1,1,1,1,1,No        
B07MMG9JXR,7.86461E+11,Home Garden,141762,60,3.25,10.39,10.38,14.95,10.38,3.52,5.08,0.24,7.48,4.4,4.5,4.5,1,11,11,1,1,1,1,1,1,Yes       
B07MMGDTJ2,7.86461E+11,Kitchen,522594,5,3,6,6,6,6,5.47,5.47,0.19,7.92,0.79,11.77,3.74,1,0,0,0,1,1,1,1,1,No        
B07MMHDMHB,7.86461E+11,Home Garden,820790,5,4.75,9.5,9.5,9.5,9.5,5.47,5.47,0.32,10.34,6.8,9.2,7.2,1,0,0,0,1,1,1,1,1,No        
B07MQL87NS,7.86461E+11,Home Garden,137393,60,4.5,13.94,13.93,13.98,13.94,5,7.09,0.34,8.91,4.3,10,5.9,1,5,3,2,1,1,1,1,1,No        
B07MQN8L9B,7.86461E+11,Kitchen,27172,120,3.25,16.49,14.98,16.45,16.45,3.56,6.03,0.24,8.8,4.4,8.5,5.2,1,5,4,2,1,1,1,1,1,Yes       
B07MT4XSHH,7.86461E+11,Kitchen,1850349,5,3.25,12.56,12.56,14.04,12.56,3.5,5.38,0.21,6.16,1.34,12.76,3.66,1,3,2,1,1,1,1,1,1,No        
B07N8KT2T7,7.8646E+11,Kitchen,30260,1,6,12,12,12,12,5.47,5.47,0,9.9,6,6,6,1,0,0,0,1,1,1,1,1,No        
B07N9YP6XQ,7.86461E+11,Kitchen,463612,5,19,63.7,63.7,38,63.7,6.4,15.96,1,12.32,5.5,10,9.9,1,1,1,0,1,1,1,1,1,No        
B07NB2BR2Y,7.86461E+11,Kitchen,30260,1,6.75,19.62,19.62,13.5,19.62,4.9,7.84,0.32,3.85,1.8,3.8,1.8,6,1,1,0,1,1,1,1,1,No        
B07NB7SXPY,7.86461E+11,Kitchen,30260,1,7.5,15,15,15,15,5.47,5.47,0,16.54,6,6,6,1,0,0,0,1,1,1,1,1,No        
B07NB8X746,7.86461E+11,Toy,1161166,5,6,16.74,15.2,16.74,16.74,3.49,6,0.24,3.85,1.34,10.43,2.64,1,3,2,1,1,1,1,1,1,No        
B07NBG9MMR,7.86461E+11,Kitchen,1909902,5,19,34.99,34.99,42.99,34.99,6.4,11.65,1,12.32,5.4,10.3,9.9,6,2,1,1,1,1,1,1,1,No        
B07NDGD3K6,7.8646E+11,Kitchen,30260,1,5,10,10,10,10,5.47,5.47,0.8,7.7,2,2,2,1,0,0,0,1,1,1,1,1,No        
B07NMGVV82,7.86461E+11,Home,30260,1,19,38,38,38,38,5.47,5.47,2.54,12.69,8.25,13,8.25,1,0,0,0,1,1,1,1,1,No        
